% Model,Untitled.mph
% Version,COMSOL 6.1.0.357
% Date,"Apr 21 2024, 02:54"
% Dimension,3
% Nodes,1182
% Expressions,1
% Description,Electric potential
% Length unit,µm
% x,y,z,V2 (V)
0,0,173.7069590085796,-0.005626343435961731
0,0,174.70619637750238,-0.00564313277482541
0,0,427.5132507149667,-0.006550121281663229
0,0,426.5140133460438,-0.006552857420164553
0,0,424.5155386081982,-0.006558283912288313
0,0,423.51630123927555,-0.006560973781790259
0,0,425.514775977121,-0.006555578283629954
0,0,420.5185891325072,-0.0065689466264625095
0,0,421.5178265014299,-0.0065663052898078484
0,0,272.6314585319352,-0.006590036933972487
0,0,271.6322211630124,-0.006585938548327746
0,0,269.63374642516686,-0.006577477464116257
0,0,270.6329837940897,-0.00658175218185482
0,0,249.64899904671114,-0.006472219729239078
0,0,248.64976167778838,-0.006465905877917456
0,0,233.66120114394664,-0.006357963877790018
0,0,243.65357483317445,-0.006432724227090378
0,0,244.65281220209724,-0.006439577221744778
0,0,242.65433746425163,-0.00642576038804538
0,0,241.65510009532892,-0.00641868550613425
0,0,239.65662535748334,-0.006404196877671464
0,0,238.6573879885605,-0.006396781815787895
0,0,237.65815061963778,-0.006389252062738864
0,0,228.6650142993327,-0.006316158817524544
0,0,236.658913250715,-0.006381606344817223
0,0,221.67035271687325,-0.006252401119401483
0,0,196.68941849380366,-0.005970282266761365
0,0,195.69018112488078,-0.005957096741833486
0,0,194.69094375595807,-0.005943756701294478
0,0,193.69170638703528,-0.005930261863232916
0,0,240.6558627264061,-0.00641149801201707
0,0,265.6367969494757,-0.006559481049095154
0,0,266.6360343183985,-0.006564116937094342
0,0,264.63755958055293,-0.006554752986940522
0,0,263.6383222116302,-0.0065499321789468275
0,0,254.64518589132507,-0.006502225383361976
0,0,253.64594852240228,-0.006496429568296443
0,0,252.64671115347957,-0.006490532245499855
0,0,251.6474737845567,-0.006484531868131501
0,0,250.64823641563393,-0.00647842792213349
0,0,418.5201143946615,-0.006574178675066747
0,0,417.52087702573874,-0.0065767691427496815
0,0,416.521639656816,-0.006579342317258268
0,0,415.52240228789327,-0.006581897845164151
0,0,419.5193517635844,-0.006571571125428337
0,0,349.5727359389895,-0.006696839077548586
0,0,350.5719733079123,-0.0066961302495067996
0,0,329.5879885605339,-0.006701880646639953
0,0,328.5887511916111,-0.006701639303523135
0,0,217.67340324118211,-0.006213118313896482
0,0,218.67264061010482,-0.006223138456848921
0,0,400.5338417540515,-0.006617935144264157
0,0,401.5330791229742,-0.006615675603558213
0,0,399.5346043851287,-0.00662017269293084
0,0,395.5376549094376,-0.006628896871029159
0,0,394.5384175405146,-0.006631019925454192
0,0,385.54528122020963,-0.006649020621017473
